"room_id","survey_id","host_id","room_type","country","city","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","bathrooms","price","minstay","name","last_modified","latitude","longitude","location"
11229070,1429,6873524,"Private room",NA,"Boston",NA,"North End",56,5,2,1,NA,100,NA,"Private Room in the Cozy North End",2017-07-10 15:45:14,42.366181,-71.052697,"0101000020E61000003AE63C635FC351C052B5DD04DF2E4540"
4586681,1429,12795084,"Private room",NA,"Boston",NA,"Jamaica Plain",56,5,1,1,NA,90,NA,"Hidden Gem in Jamaica Plain, Boston",2017-07-10 15:44:48,42.314827,-71.112955,"0101000020E6100000DCBA9BA73AC751C0EB724A404C284540"
2295530,1429,11725202,"Private room",NA,"Boston",NA,"Jamaica Plain",162,5,3,1,NA,84,NA,"Sunlit & Beautiful in Boston's J.P. neighbourhood",2017-07-10 15:44:45,42.317786,-71.105136,"0101000020E61000007768588CBAC651C036902E36AD284540"
6292261,1429,21851356,"Private room",NA,"Boston",NA,"Bay Village",101,4.5,2,1,NA,99,NA,"In the Heart of Boston too!!",2017-07-10 15:44:45,42.350359,-71.067793,"0101000020E6100000747973B856C451C0FC6D4F90D82C4540"
4000384,1429,10910804,"Private room",NA,"Boston",NA,"Jamaica Plain",85,5,2,1,NA,90,NA,"Sunlit room with private bath",2017-07-10 15:44:45,42.316329,-71.099096,"0101000020E610000086CABF9657C651C061E3FA777D284540"
15844973,1429,14232249,"Private room",NA,"Boston",NA,"Downtown",84,5,3,1,NA,99,NA,"Private Room in Penthouse - Truly Stunning Views!",2017-07-10 15:41:41,42.361355,-71.063288,"0101000020E6100000AC8E1CE90CC451C0809F71E1402E4540"
4820071,1429,93916,"Private room",NA,"Boston",NA,"East Boston",241,5,3,1,NA,95,NA,"1BD+PARKING, amazing location!",2017-07-10 15:41:37,42.374169,-71.03424,"0101000020E6100000C30DF8FC30C251C0A91611C5E42F4540"
8274008,1429,38403389,"Private room",NA,"Boston",NA,"South Boston",68,5,1,1,NA,106,NA,"Private Room/Bath in S.Boston, steps to T.",2017-07-10 15:49:41,42.330934,-71.055488,"0101000020E610000082548A1D8DC351C03691990B5C2A4540"
3392423,1429,3462813,"Private room",NA,"Boston",NA,"Beacon Hill",104,5,2,1,NA,115,NA,"Room in penthouse apt /Beacon Hill",2017-07-10 15:49:41,42.359331,-71.065926,"0101000020E6100000317DAF2138C451C030B8E68EFE2D4540"
1102623,1429,5622624,"Private room",NA,"Boston",NA,"Charlestown",61,5,2,1,NA,120,NA,"Penthouse Bedroom on Freedom Trail",2017-07-10 15:49:39,42.374758,-71.059418,"0101000020E6100000CCB22781CDC351C00AF5F411F82F4540"
4287348,1429,22257404,"Private room",NA,"Boston",NA,"South Boston",69,4.5,1,1,NA,105,NA,"Sunny Bedroom in South Boston",2017-07-10 15:49:32,42.330784,-71.046889,"0101000020E6100000B262B83A00C351C021054F21572A4540"
9698226,1429,2574884,"Private room",NA,"Boston",NA,"East Boston",73,5,2,1,NA,100,NA,"Beautiful room • 15 min to downtown",2017-07-10 15:49:26,42.386623,-71.007399,"0101000020E61000007BC1A73979C051C0D270CADC7C314540"
6134013,1429,331174,"Private room",NA,"Boston",NA,"South End",66,5,2,1,NA,120,NA,"1 Bedroom in Victorian Brownstone",2017-07-10 15:49:20,42.343062,-71.072751,"0101000020E61000001570CFF3A7C451C00C40A374E92B4540"
1090413,1429,1984434,"Private room",NA,"Boston",NA,"Back Bay",68,4.5,1,1,NA,100,NA,"Back Bay Boston-Serene & Central-Large Rm Pvt Bath",2017-07-10 15:41:12,42.345016,-71.080302,"0101000020E61000006BF3FFAA23C551C0624CFA7B292C4540"
12233225,1429,25938928,"Private room",NA,"Boston",NA,"East Boston",87,4.5,2,1,NA,85,NA,"❤️ AIRBNB HOTEL #6",2017-07-10 15:40:51,42.367313,-71.038789,"0101000020E6100000739CDB847BC251C0A532C51C042F4540"
8402408,1429,44162105,"Private room",NA,"Boston",NA,"Roxbury",132,5,2,1,NA,90,NA,"Room on Top - South End brownstone",2017-07-10 15:40:27,42.336908,-71.077477,"0101000020E61000004D4C1762F5C451C061E124CD1F2B4540"
1167221,1429,92630065,"Private room",NA,"Boston",NA,"Jamaica Plain",132,5,3,1,NA,90,NA,"The Lion Room",2017-07-10 15:40:24,42.307768,-71.116258,"0101000020E61000007FF964C570C751C0AF601BF164274540"
15841355,1429,14232249,"Private room",NA,"Boston",NA,"Downtown",87,5,3,1,NA,99,NA,"Private Room in Penthouse -- Truly Stunning Views!",2017-07-10 15:40:24,42.362451,-71.062593,"0101000020E610000059FD118601C451C085B35BCB642E4540"
1881298,1429,1920539,"Private room",NA,"Boston",NA,"Jamaica Plain",265,5,2,1,NA,92,NA,"Private Studio- Minutes from T!",2017-07-10 15:40:20,42.300264,-71.111807,"0101000020E6100000B01D8CD827C751C04415FE0C6F264540"
217498,1429,1123263,"Private room",NA,"Boston",NA,"Brighton",140,5,2,1,NA,99,NA,"Private bedroom, bath and lounge.",2017-07-10 15:40:19,42.352573,-71.150565,"0101000020E610000006BB61DBA2C951C0EF39B01C212D4540"
8566407,1429,21747122,"Private room",NA,"Boston",NA,"Dorchester",71,5,2,1,NA,100,NA,"Modern spacious room, pvt bathroom, free parking",2017-07-10 15:40:12,42.311729,-71.06103,"0101000020E6100000CB845FEAE7C351C07E1B62BCE6274540"
13594886,1429,5997103,"Private room",NA,"Boston",NA,"East Boston",148,4.5,2,1,NA,95,NA,"Modern Room near Airport + Downtown",2017-07-10 15:40:03,42.368498,-71.033706,"0101000020E610000074EB353D28C251C01A5245F12A2F4540"
6686224,1429,25700968,"Private room",NA,"Boston",NA,"Downtown",96,4.5,2,1,NA,96,NA,"Single room in large apt Downtown — Room 1",2017-07-10 15:40:03,42.351922,-71.06568,"0101000020E61000001500E31934C451C0185FB4C70B2D4540"
11924459,1429,46702413,"Private room",NA,"Boston",NA,"North End",87,5,2,1,NA,99,NA,"Little Italy, Private entrance",2017-07-10 15:40:03,42.36666,-71.053156,"0101000020E610000084656CE866C351C02D6002B7EE2E4540"
8422876,1429,21851356,"Private room",NA,"Boston",NA,"Bay Village",59,5,2,1,NA,99,NA,"In the Heart of Boston! Also",2017-07-10 15:40:01,42.348807,-71.068128,"0101000020E610000048FC8A355CC451C0D5CE30B5A52C4540"
39116,1429,167745,"Private room",NA,"Boston",NA,"Fenway",59,5,2,1,NA,99,NA,"Private Room/Perfect Location!",2017-07-10 15:39:55,42.342388,-71.097251,"0101000020E61000003620425C39C651C07C45B75ED32B4540"
3897963,1429,8139434,"Private room",NA,"Boston",NA,"Allston",87,5,2,1,NA,87,NA,"j Allston green rm w/ private exit",2017-07-10 15:44:12,42.349964,-71.14371,"0101000020E6100000EC866D8B32C951C08063CF9ECB2C4540"
3897995,1429,8139434,"Private room",NA,"Boston",NA,"Allston",85,5,2,1,NA,85,NA,"i Massive Sunny Room Allston/Boston",2017-07-10 15:44:10,42.350543,-71.143844,"0101000020E610000074EE76BD34C951C0BE6BD097DE2C4540"
2930663,1429,8139434,"Private room",NA,"Boston",NA,"Allston",72,5,2,1,NA,82,NA,"b **SPACIOUS & SUNNY ROOM BOSTON**",2017-07-10 15:42:13,42.354254,-71.137153,"0101000020E61000001763601DC7C851C0143DF031582D4540"
5593888,1429,21009959,"Private room",NA,"Boston",NA,"South End",97,4.5,2,1,NA,90,NA,"Quirky & Cozy South End Guest Room",2017-07-10 15:41:50,42.339373,-71.074801,"0101000020E6100000512D228AC9C451C09D121093702B4540"
4107959,1429,10136526,"Private room",NA,"Boston",NA,"East Boston",85,5,1,1,NA,99,NA,"Priv/Stylish btwn Dwntwn & Airport",2017-07-10 15:41:45,42.369492,-71.036593,"0101000020E6100000CD902A8A57C251C01B118C834B2F4540"
1935042,1429,10013311,"Private room",NA,"Boston",NA,"Beacon Hill",118,4.5,2,1,NA,100,NA,"Cozy Room in Quaker Community",2017-07-10 15:41:45,42.357056,-71.066182,"0101000020E61000005E656D533CC451C0986BD102B42D4540"
8252058,1429,42838239,"Private room",NA,"Boston",NA,"East Boston",181,5,2,1,NA,85,NA,"Two Bedroom apartment, East Boston",2017-07-10 15:39:53,42.37208,-71.031983,"0101000020E6100000CAC16C020CC251C072BF4351A02F4540"
8720718,1429,45771009,"Private room",NA,"Boston",NA,"Jamaica Plain",155,5,2,1,NA,97,NA,"Private studio, awesome location!!",2017-07-10 15:39:46,42.315694,-71.106209,"0101000020E61000009E62D520CCC651C08FC536A968284540"
13107648,1429,46702413,"Private room",NA,"Boston",NA,"North End",56,5,4,1,NA,99,NA,"Little Italy, Private entry w. Loft",2017-07-10 15:39:46,42.36666,-71.052094,"0101000020E61000005794128255C351C02D6002B7EE2E4540"
2636365,1429,13499840,"Private room",NA,"Boston",NA,"Roxbury",83,4.5,2,1,NA,100,NA,"South End Boston Brownstone",2017-07-10 15:39:45,42.336315,-71.084375,"0101000020E61000006666666666C551C0BE13B35E0C2B4540"
225224,1429,85770,"Private room",NA,"Boston",NA,"South End",225,4.5,1,1,NA,99,NA,"4th floor office room",2017-07-10 15:39:44,42.346428,-71.07503,"0101000020E6100000020EA14ACDC451C09835B1C0572C4540"
1171578,1429,3765817,"Private room",NA,"Boston",NA,"Brighton",144,5,2,1,NA,99,NA,"Private Room in a One Family House",2017-07-10 15:39:42,42.35384,-71.167947,"0101000020E6100000861DC6A4BFCA51C021020EA14A2D4540"
1821633,1429,7799789,"Private room",NA,"Boston",NA,"Dorchester",149,5,2,1,NA,100,NA,"Queen Size Four Poster Bed",2017-07-10 15:39:42,42.309577,-71.047923,"0101000020E61000007A6EA12B11C351C0014C1938A0274540"
2843596,1429,3351569,"Private room",NA,"Boston",NA,"South Boston",117,5,1,1,NA,83,NA,"Perfect for BCEC!Free bike 3+ night",2017-07-10 15:39:42,42.334096,-71.028288,"0101000020E6100000A2B77878CFC151C0BADC60A8C32A4540"
3181719,1429,7640908,"Private room",NA,"Boston",NA,"Brighton",70,5,3,1,NA,95,NA,"Luscious, double room private bath, free parking",2017-07-10 15:39:42,42.348575,-71.158718,"0101000020E610000056D28A6F28CA51C0029A081B9E2C4540"
1178162,1429,1407005,"Private room",NA,"Boston",NA,"East Boston",305,4.5,2,1,NA,100,NA,"Private Room Great Location Boston",2017-07-10 15:39:41,42.377796,-71.034666,"0101000020E61000001F12BEF737C251C0A1478C9E5B304540"
14262627,1429,22088967,"Private room",NA,"Boston",NA,"East Boston",84,5,2,1,NA,90,NA,"Sunny room/private bath/harbor view",2017-07-10 15:39:39,42.364069,-71.028967,"0101000020E6100000726A6798DAC151C0643E20D0992E4540"
15535385,1429,73779661,"Private room",NA,"Boston",NA,"East Boston",127,5,2,1,NA,85,NA,"Cozy Room near Airport and Downtown with Breakfast",2017-07-10 15:39:38,42.364371,-71.034956,"0101000020E6100000223317B83CC251C02F4E7CB5A32E4540"
1178106,1429,1407005,"Private room",NA,"Boston",NA,"East Boston",332,4.5,2,1,NA,83,NA,"Cozy Room in Great Location Boston",2017-07-10 15:39:34,42.376689,-71.034282,"0101000020E6100000DB3521AD31C251C0A8E15B5837304540"
1147871,1429,1407005,"Private room",NA,"Boston",NA,"East Boston",329,4.5,2,1,NA,88,NA,"Room in Boston Fantastic Location",2017-07-10 15:39:34,42.377612,-71.035198,"0101000020E61000009DB81CAF40C251C0E0490B9755304540"
15719599,1429,73779661,"Private room",NA,"Boston",NA,"East Boston",91,5,2,1,NA,85,NA,"Sunny Room near Airport and Downtown w/Breakfast",2017-07-10 15:39:32,42.365092,-71.036461,"0101000020E610000016A5846055C251C0FF03AC55BB2E4540"
9362821,1429,48584100,"Private room",NA,"Boston",NA,"Roxbury",132,4.5,2,1,NA,83,NA,"Welcome Home",2017-07-10 15:39:32,42.337771,-71.080901,"0101000020E6100000AD4D637B2DC551C0C34483143C2B4540"
14936298,1429,93938503,"Private room",NA,"Boston",NA,"Back Bay",66,4.5,2,1,NA,100,NA,"Charming Private Bed in the heart of Boston c :)",2017-07-10 15:39:32,42.34938,-71.079264,"0101000020E610000002F04FA912C551C030F0DC7BB82C4540"
1885825,1429,92630065,"Private room",NA,"Boston",NA,"Jamaica Plain",150,5,3,1,NA,85,NA,"The Fox Room",2017-07-10 15:39:32,42.30968,-71.117597,"0101000020E6100000E54691B586C751C0D61C2098A3274540"
1815326,1429,9508341,"Private room",NA,"Boston",NA,"Brighton",161,5,2,1,NA,99,NA,"Back Bay Elegance in Brighton",2017-07-10 15:39:32,42.355088,-71.16242,"0101000020E6100000D80DDB1665CA51C0DD990986732D4540"
1141522,1429,1407005,"Private room",NA,"Boston",NA,"East Boston",332,4.5,2,1,NA,94,NA,"5min to Downtown Boston, walk to T",2017-07-10 15:39:30,42.37752,-71.034181,"0101000020E61000004149810530C251C0FFCA4A9352304540"
1644031,1429,8725557,"Private room",NA,"Boston",NA,"South Boston Waterfront",79,4.5,2,1,NA,93,NA,"Large Private bedroom by Seaport",2017-07-10 15:39:30,42.340173,-71.04763,"0101000020E6100000BE13B35E0CC351C0B9FDF2C98A2B4540"
6764572,1429,35411494,"Private room",NA,"Boston",NA,"Jamaica Plain",92,5,2,1,NA,99,NA,"Experience an 1880s Victorian house",2017-07-10 15:39:30,42.318578,-71.106278,"0101000020E610000032923D42CDC651C0D09CF529C7284540"
4586590,1429,21890476,"Private room",NA,"Boston",NA,"South Boston",145,5,2,1,NA,99,NA,"Spacious Boston Condo. Stay 4 Less",2017-07-10 15:39:28,42.330251,-71.05624,"0101000020E6100000882EA86F99C351C0533C2EAA452A4540"
6870366,1429,13382900,"Private room",NA,"Boston",NA,"Longwood Medical Area",252,5,1,1,NA,84,NA,"High-rise room, convenient environs",2017-07-10 15:39:28,42.33902,-71.106641,"0101000020E61000006ADAC534D3C651C04F58E201652B4540"
7239024,1429,7988017,"Private room",NA,"Boston",NA,"Dorchester",95,5,2,1,NA,90,NA,"Minter & Richter Mini-Mansion Back",2017-07-10 15:39:28,42.292631,-71.05575,"0101000020E610000021B0726891C351C0DC65BFEE74254540"
232990,1429,847253,"Private room",NA,"Boston",NA,"Dorchester",59,4.5,3,1,NA,89,NA,"Comfort in Historic Melville Park 3",2017-07-10 15:39:28,42.294805,-71.068139,"0101000020E61000004225AE635CC451C040D9942BBC254540"
6676364,1429,13382900,"Private room",NA,"Boston",NA,"Longwood Medical Area",273,5,1,1,NA,84,NA,"Cozy, high-rise room, stunning view",2017-07-10 15:39:27,42.338869,-71.1071,"0101000020E6100000B459F5B9DAC651C06A50340F602B4540"
3945704,1429,20447366,"Private room",NA,"Boston",NA,"Dorchester",136,5,2,1,NA,100,NA,"Super quiet, minutes from Downtown!",2017-07-10 15:39:27,42.325947,-71.059218,"0101000020E610000069554B3ACAC351C05A9D9CA1B8294540"
4223387,1429,5689782,"Private room",NA,"Boston",NA,"Jamaica Plain",56,4.5,3,1,NA,75,NA,"Convenient green Victorian",2017-07-10 15:38:01,42.317387,-71.100031,"0101000020E610000084656CE866C651C078962023A0284540"
15548410,1429,11635304,"Private room",NA,"Boston",NA,"Mission Hill",89,5,2,1,NA,89,NA,"Private Full Bath, Spotless Room, Amazing Location",2017-07-10 15:40:12,42.331945,-71.108644,"0101000020E610000006BAF605F4C651C00D897B2C7D2A4540"
1252289,1429,1462158,"Private room",NA,"Boston",NA,"South End",102,5,2,1,NA,99,NA,"South End brownstone private room",2017-07-10 15:40:09,42.335336,-71.074257,"0101000020E6100000F19F6EA0C0C451C0F295404AEC2A4540"
10356880,1429,41565478,"Private room",NA,"Boston",NA,"East Boston",76,5,2,1,NA,90,NA,"Lovely&convenient room by airport!",2017-07-10 15:40:04,42.364229,-71.029348,"0101000020E6100000FE0C6FD6E0C151C09DA04D0E9F2E4540"
2931870,1429,11631886,"Private room",NA,"Boston",NA,"Mattapan",62,4.5,3,1,NA,79,NA,"Victorian In-law",2017-07-10 15:36:37,42.279208,-71.095272,"0101000020E61000005E0EBBEF18C651C00A647616BD234540"
4262255,1429,21873698,"Private room",NA,"Boston",NA,"Jamaica Plain",76,5,2,1,NA,80,NA,"Beautiful and sunny condo",2017-07-10 15:36:35,42.303985,-71.104494,"0101000020E610000035289A07B0C651C0BEBC00FBE8264540"
3057116,1429,15561828,"Private room",NA,"Boston",NA,"Dorchester",64,5,3,1,NA,70,NA,"Pvt Bed/Bath, Parking, Close to T",2017-07-10 15:36:31,42.308293,-71.076642,"0101000020E610000001E0D8B3E7C451C0F94A202576274540"
40601,1429,174986,"Private room",NA,"Boston",NA,"Jamaica Plain",59,5,2,1,NA,75,NA,"Private room & bath - Jamaica Plain",2017-07-10 15:35:59,42.315099,-71.111079,"0101000020E61000006F1118EB1BC751C04B00FE2955284540"
1373520,1429,1220808,"Private room",NA,"Boston",NA,"Mission Hill",104,4.5,4,1,NA,75,NA,"Spacious private room--w/parking!--by Orange line",2017-07-10 15:35:05,42.327459,-71.099318,"0101000020E6100000DD79E2395BC651C0F3E32F2DEA294540"
15166391,1429,96240572,"Private room",NA,"Boston",NA,"East Boston",92,5,2,1,NA,65,NA,"Perfect to Explore Boston
Private room/shared bath",2017-07-10 15:34:34,42.37224,-71.035163,"0101000020E6100000DFC14F1C40C251C0AB21718FA52F4540"
1732804,1429,9090219,"Private room",NA,"Boston",NA,"Dorchester",74,5,2,1,NA,75,NA,"Private room in Boston",2017-07-10 15:34:25,42.290407,-71.058535,"0101000020E6100000F8AA9509BFC351C0C6C37B0E2C254540"
9218312,1429,47935411,"Private room",NA,"Boston",NA,"Roslindale",63,5,2,1,NA,75,NA,"Sunny bedroom with private bathroom",2017-07-10 15:34:25,42.289071,-71.128233,"0101000020E610000026512FF834C851C06B9C4D4700254540"
69369,1429,255183,"Private room",NA,"Boston",NA,"Roxbury",90,5,2,1,NA,80,NA,"Room in Boston off the beaten path",2017-07-10 15:34:24,42.326142,-71.088404,"0101000020E61000007A354069A8C551C00FED6305BF294540"
60029,1429,255183,"Private room",NA,"Boston",NA,"Roxbury",117,5,1,1,NA,70,NA,"Room in geographical heart of Hub",2017-07-10 15:34:20,42.325842,-71.089269,"0101000020E6100000FCE25295B6C551C0E5D4CE30B5294540"
3693850,1429,18807469,"Private room",NA,"Boston",NA,"Jamaica Plain",195,5,1,1,NA,69,NA,"Earth Sanctuary of Abundant Health",2017-07-10 15:34:16,42.299824,-71.112572,"0101000020E6100000809C306134C751C0284701A260264540"
1115394,1429,884747,"Private room",NA,"Boston",NA,"Jamaica Plain",213,5,2,1,NA,74,NA,"A comfy room in the hills of JP",2017-07-10 15:34:16,42.310009,-71.101764,"0101000020E610000040FA264D83C651C09B3BFA5FAE274540"
8734707,1429,45824409,"Private room",NA,"Boston",NA,"Roxbury",60,5,2,1,NA,70,NA,"Brownstone Cozy Penthouse Suite",2017-07-10 15:34:14,42.329743,-71.091854,"0101000020E61000006F8099EFE0C551C0DF8AC404352A4540"
2754149,1429,14050476,"Private room",NA,"Boston",NA,"Mission Hill",66,5,2,1,NA,65,NA,"Mission Hill Red Room for 2",2017-07-10 15:34:11,42.327396,-71.105083,"0101000020E610000065170CAEB9C651C0AD6BB41CE8294540"
4793787,1429,24658662,"Private room",NA,"Boston",NA,"Dorchester",144,5,2,1,NA,65,NA,"Beautiful Apt/Queen Bed/Near Subway",2017-07-10 15:34:09,42.317513,-71.053864,"0101000020E6100000A29BFD8172C351C005871744A4284540"
3343428,1429,11228809,"Private room",NA,"Boston",NA,"Roxbury",60,5,2,1,NA,67,NA,"Brownstone Custom Bedroom",2017-07-10 15:34:04,42.32953,-71.092751,"0101000020E6100000F7EAE3A1EFC551C08386FE092E2A4540"
1471373,1429,7673571,"Private room",NA,"Boston",NA,"Mission Hill",106,4,3,1,NA,75,NA,"Private Rm near T Separate Bunkbeds",2017-07-10 15:33:45,42.333682,-71.101517,"0101000020E61000003CBF28417FC651C0C7A17E17B62A4540"
2014882,1429,1521296,"Private room",NA,"Boston",NA,"Brighton",136,4.5,4,1,NA,70,NA,"2 Bedrooms with 1 private bathroom",2017-07-10 15:32:52,42.341261,-71.157173,"0101000020E61000001CB4571F0FCA51C03C33C170AE2B4540"
72811,1429,378555,"Private room",NA,"Boston",NA,"Allston",128,4.5,2,1,NA,62,NA,"By Harvard/Cambrdge: Allston/Boston",2017-07-10 15:32:22,42.356861,-71.130578,"0101000020E6100000EFE4D3635BC851C0E31B0A9FAD2D4540"
1582688,1429,8139434,"Private room",NA,"Boston",NA,"Allston",82,4.5,2,1,NA,67,NA,"f **STUNNING ZEN AND QUIET ROOM**",2017-07-10 15:32:18,42.351844,-71.135986,"0101000020E6100000B0AD9FFEB3C851C09CA56439092D4540"
1839549,1429,8139434,"Private room",NA,"Boston",NA,"Allston",66,4.5,2,1,NA,77,NA,"a *SUNNY BRIGHT & COZY ROOM*",2017-07-10 15:30:18,42.352311,-71.136552,"0101000020E6100000048D9944BDC851C0B282DF86182D4540"
177129,1429,847253,"Private room",NA,"Boston",NA,"Dorchester",138,4.5,3,1,NA,79,NA,"Comfort in Historic Melville Park 1",2017-07-10 15:37:26,42.293428,-71.067731,"0101000020E6100000397B67B455C451C087DD770C8F254540"
1161210,1429,3887707,"Private room",NA,"Boston",NA,"West Roxbury",189,4.5,4,1,NA,60,NA,"Cozy rooms with parking and Wi-Fi",2017-07-10 15:37:19,42.271761,-71.167592,"0101000020E61000008FC4CBD3B9CA51C004AA7F10C9224540"
4828640,1429,8625838,"Private room",NA,"Boston",NA,"Mattapan",72,4.5,2,1,NA,72,NA,"Pvt Room in Lower Mills Dorchester",2017-07-10 15:37:14,42.272188,-71.070558,"0101000020E6100000289EB30584C451C08C2E6F0ED7224540"
4340110,1429,22531540,"Private room",NA,"Boston",NA,"Allston",96,5,2,1,NA,79,NA,"Bedroom next to Boston University",2017-07-10 15:30:05,42.352946,-71.121873,"0101000020E6100000FC5069C4CCC751C084A0A3552D2D4540"
3585343,1429,10332798,"Private room",NA,"Boston",NA,"South Boston",65,4.5,2,1,NA,70,NA,"Private room",2017-07-10 15:29:48,42.340395,-71.053735,"0101000020E6100000A3E9EC6470C351C0685C3810922B4540"
7482338,1429,37882842,"Private room",NA,"Boston",NA,"East Boston",56,4.5,2,1,NA,79,NA,"Room b/t Airport & Downtown - 15 min to Downtown",2017-07-10 15:29:45,42.376154,-71.038197,"0101000020E61000008A73D4D171C251C03A2174D025304540"
10328539,1429,53149879,"Private room",NA,"Boston",NA,"Mission Hill",79,5,3,1,NA,80,NA,"Beautiful private Bedroom/NearT/DiscRate/FlexCheck",2017-07-10 15:28:43,42.329184,-71.100619,"0101000020E6100000CC96AC8A70C651C0E82E89B3222A4540"
1471308,1429,7673571,"Private room",NA,"Boston",NA,"Mission Hill",94,4,2,1,NA,70,NA,"Cozy Private Room Near Transit",2017-07-10 15:31:42,42.333935,-71.103135,"0101000020E6100000AB048BC399C651C0B0FECF61BE2A4540"
3901439,1429,8139434,"Private room",NA,"Boston",NA,"Allston",70,4.5,2,1,NA,72,NA,"h Spacious room Allston/Brighton",2017-07-10 15:28:34,42.349892,-71.142566,"0101000020E610000061E124CD1FC951C0E690D442C92C4540"
3727560,1429,19036819,"Private room",NA,"Boston",NA,"Roxbury",112,4.5,2,1,NA,71,NA,"Charming 1BD in house",2017-07-10 15:28:28,42.329231,-71.079758,"0101000020E61000000A664CC11AC551C029EACC3D242A4540"
8751275,1429,5235073,"Private room",NA,"Boston",NA,"Allston",106,4.5,2,1,NA,65,NA,"Comfortable Queen Size Bed Room in Allston Room 2",2017-07-10 15:28:26,42.351792,-71.126901,"0101000020E61000001A355F251FC851C04A7F2F85072D4540"
7462268,1429,19548932,"Private room",NA,"Boston",NA,"Allston",76,5,2,1,NA,70,NA,"Allston, close to Harvard Business School + BU D",2017-07-10 15:28:26,42.358198,-71.129016,"0101000020E6100000492A53CC41C851C00EBF9B6ED92D4540"
13236820,1429,25363817,"Private room",NA,"Boston",NA,"Allston",53,5,2,1,NA,63,NA,"Allston: The Blue Room",2017-07-10 15:28:24,42.348271,-71.134943,"0101000020E6100000BFF4F6E7A2C851C09692E524942C4540"
13515084,1429,19548932,"Private room",NA,"Boston",NA,"Allston",74,4.5,2,1,NA,70,NA,"Allston, Close to Harvard Business School + BU F",2017-07-10 15:28:23,42.357206,-71.128717,"0101000020E61000001C5C3AE63CC851C0ADF71BEDB82D4540"
7211531,1429,15102445,"Private room",NA,"Boston",NA,"Fenway",114,4.5,2,1,NA,67,NA,"Comfortable, Cozy and Value!",2017-07-10 15:28:23,42.342063,-71.097527,"0101000020E610000087DEE2E13DC651C0F9156BB8C82B4540"
8482847,1429,11051232,"Private room",NA,"Boston",NA,"Brighton",72,4.5,2,1,NA,65,NA,"Cozy room in great location",2017-07-10 15:28:23,42.344829,-71.136734,"0101000020E61000001590F63FC0C851C02FDB4E5B232C4540"
6523777,1429,34118474,"Private room",NA,"Boston",NA,"Dorchester",73,4.5,2,1,NA,70,NA,"Home Comfort on the Red Line",2017-07-10 15:28:16,42.315444,-71.054604,"0101000020E6100000C58EC6A17EC351C016DC0F7860284540"
1112067,1429,6103425,"Private room",NA,"Boston",NA,"Dorchester",152,4.5,2,1,NA,61,NA,"warm and Cozy",2017-07-10 15:28:14,42.304539,-71.061036,"0101000020E61000003CF88903E8C351C0A3AD4A22FB264540"
5054601,1429,26098645,"Private room",NA,"Boston",NA,"South Boston",54,4.5,2,1,NA,75,NA,"Large room with view on Downtown",2017-07-10 15:28:14,42.329527,-71.058438,"0101000020E6100000FEB5BC72BDC351C01213D4F02D2A4540"
13908638,1429,28820575,"Private room",NA,"Boston",NA,"East Boston",132,4.5,2,1,NA,80,NA,"E1 - Spacious Room at T stop 5 mins to Logan",2017-07-10 15:28:11,42.36953,-71.035151,"0101000020E6100000FDDAFAE93FC251C0087250C24C2F4540"
15525301,1429,28820575,"Private room",NA,"Boston",NA,"East Boston",54,4,2,1,NA,80,NA,"EC1 Comfy Spot Boston near Greenway",2017-07-10 15:28:11,42.37098,-71.036599,"0101000020E61000003E0455A357C251C02CBCCB457C2F4540"
15524846,1429,28820575,"Private room",NA,"Boston",NA,"East Boston",69,4,2,1,NA,65,NA,"EB2 Comfy Spot East of Boston",2017-07-10 15:28:11,42.370591,-71.03518,"0101000020E61000004A5E9D6340C251C09198A0866F2F4540"
14072256,1429,28820575,"Private room",NA,"Boston",NA,"East Boston",117,4.5,2,1,NA,80,NA,"E2 - Steps from Maverick Sq & Minutes from Logan",2017-07-10 15:28:11,42.36948,-71.03626,"0101000020E6100000CA89761552C251C05743E21E4B2F4540"
14075290,1429,28820575,"Private room",NA,"Boston",NA,"East Boston",130,4.5,2,1,NA,80,NA,"E4 Traveler's Cove near Logan Airport",2017-07-10 15:28:11,42.368335,-71.036034,"0101000020E6100000D2E28C614EC251C0707CED99252F4540"
31796,1429,119019,"Private room",NA,"Boston",NA,"Dorchester",346,4.5,4,1,NA,65,NA,"Big room with two bed/Room A",2017-07-10 15:28:10,42.299773,-71.060476,"0101000020E6100000588CBAD6DEC351C0A69C2FF65E264540"
14178758,1429,18932946,"Private room",NA,"Boston",NA,"East Boston",55,5,1,1,NA,70,NA,"Serene Eastie Retreat",2017-07-10 15:28:10,42.371996,-71.038007,"0101000020E61000003881E9B46EC251C0151F9F909D2F4540"
15525488,1429,28820575,"Private room",NA,"Boston",NA,"East Boston",56,4,2,1,NA,70,NA,"EC2 Small Office Near Airport & Greenway",2017-07-10 15:28:10,42.372351,-71.035248,"0101000020E6100000F6CFD38041C251C003D19332A92F4540"
1112193,1429,6103425,"Private room",NA,"Boston",NA,"Dorchester",165,4.5,2,1,NA,65,NA,"Warm and Cozy, Room B",2017-07-10 15:28:09,42.298876,-71.064891,"0101000020E610000081B3942C27C451C097C79A9141264540"
